country.x,season,country_2,seller_raw,buyer_raw,team_name,league,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played,team_url,season_start.x,buyer_clean,seller_clean,pos_clean,seller_norm,buyer_norm,transfer_id,log_fee,country.y,season_start.y,rivalry_proximity.y,rivalry_proximity,choice_id,nat_match,chosen
Italy,2018,Italy,fc empoli,acf fiorentina,ACF Fiorentina,Serie A,Arrivals,Riccardo Saponara,https://www.transfermarkt.com/riccardo-saponara/profil/spieler/88909,Attacking Midfield,26,Italy,FC Empoli,Serie A,9e+06,FALSE,,Summer,0,0,0,0,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2018,2018,fiorentina,fc empoli,attacking midfield,fc empoli,fiorentina,4726,16.0127352464116,,,,0,4803,1,0
Italy,2018,Italy,inter,us sassuolo,US Sassuolo,Serie A,Arrivals,Jens Odgaard,https://www.transfermarkt.com/jens-odgaard/profil/spieler/345590,Attacking Midfield,19,Denmark,Inter,Serie A,5820000,FALSE,,Summer,18,1,0,15,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2018,2018,sassuolo,inter,attacking midfield,inter,sassuolo,4807,15.5768109915289,Italy,2017,0.726315789473684,0.726315789473684,4803,0,0
Italy,2018,Italy,inter,as roma,AS Roma,Serie A,Arrivals,Nicolò Zaniolo,https://www.transfermarkt.com/nicolo-zaniolo/profil/spieler/392085,Attacking Midfield,18,Italy,Inter,Serie A,6750000,FALSE,,Summer,47,36,6,2258,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2018,2018,roma,inter,attacking midfield,inter,roma,4803,15.7250532109969,Italy,2017,0.726315789473684,0.726315789473684,4803,1,1
Italy,2018,Italy,chievo verona,cagliari calcio,Cagliari Calcio,Serie A,Arrivals,Lucas Castro,https://www.transfermarkt.com/lucas-castro/profil/spieler/105892,Attacking Midfield,29,Argentina,Chievo Verona,Serie A,5900000,FALSE,,Summer,15,13,1,987,https://www.transfermarkt.com/cagliari-calcio/startseite/verein/1390/saison_id/2018,2018,cagliari,chievo verona,attacking midfield,chievo verona,cagliari,4672,15.5904630783675,Italy,2017,0.842105263157895,0.842105263157895,4807,0,0
Italy,2018,Italy,fc empoli,acf fiorentina,ACF Fiorentina,Serie A,Arrivals,Riccardo Saponara,https://www.transfermarkt.com/riccardo-saponara/profil/spieler/88909,Attacking Midfield,26,Italy,FC Empoli,Serie A,9e+06,FALSE,,Summer,0,0,0,0,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2018,2018,fiorentina,fc empoli,attacking midfield,fc empoli,fiorentina,4726,16.0127352464116,,,,0,4807,1,0
Italy,2018,Italy,inter,as roma,AS Roma,Serie A,Arrivals,Nicolò Zaniolo,https://www.transfermarkt.com/nicolo-zaniolo/profil/spieler/392085,Attacking Midfield,18,Italy,Inter,Serie A,6750000,FALSE,,Summer,47,36,6,2258,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2018,2018,roma,inter,attacking midfield,inter,roma,4803,15.7250532109969,Italy,2017,0.421052631578947,0.421052631578947,4807,1,0
Italy,2018,Italy,inter,us sassuolo,US Sassuolo,Serie A,Arrivals,Jens Odgaard,https://www.transfermarkt.com/jens-odgaard/profil/spieler/345590,Attacking Midfield,19,Denmark,Inter,Serie A,5820000,FALSE,,Summer,18,1,0,15,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2018,2018,sassuolo,inter,attacking midfield,inter,sassuolo,4807,15.5768109915289,Italy,2017,0.421052631578947,0.421052631578947,4807,0,1
Italy,2018,Italy,genoa,torino fc,Torino FC,Serie A,Arrivals,Armando Izzo,https://www.transfermarkt.com/armando-izzo/profil/spieler/32113,Centre-Back,26,Italy,Genoa,Serie A,10700000,FALSE,,Summer,39,39,4,3432,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2018,2018,torino,genoa,centre-back,genoa,torino,4774,16.1857543928901,Italy,2017,0.878947368421053,0.878947368421053,4819,1,0
Italy,2018,Italy,sassuolo,ss lazio,SS Lazio,Serie A,Arrivals,Francesco Acerbi,https://www.transfermarkt.com/francesco-acerbi/profil/spieler/131075,Centre-Back,30,Italy,Sassuolo,Serie A,1.2e+07,FALSE,,Summer,50,50,3,4510,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2018,2018,lazio,sassuolo,centre-back,sassuolo,lazio,4840,16.3004172910856,,,,0,4819,1,0
Italy,2018,Italy,juventus,us sassuolo,US Sassuolo,Serie A,Arrivals,Giangiacomo Magnani,https://www.transfermarkt.com/giangiacomo-magnani/profil/spieler/310458,Centre-Back,22,Italy,Juventus,Serie A,5e+06,FALSE,,Summer,36,22,0,1784,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2018,2018,sassuolo,juventus,centre-back,juventus,sassuolo,4819,15.4249486703984,Italy,2017,0.0578947368421052,0.0578947368421052,4819,1,1
Italy,2018,Italy,genoa,torino fc,Torino FC,Serie A,Arrivals,Armando Izzo,https://www.transfermarkt.com/armando-izzo/profil/spieler/32113,Centre-Back,26,Italy,Genoa,Serie A,10700000,FALSE,,Summer,39,39,4,3432,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2018,2018,torino,genoa,centre-back,genoa,torino,4774,16.1857543928901,Italy,2017,0.326315789473684,0.326315789473684,4840,1,0
Italy,2018,Italy,juventus,us sassuolo,US Sassuolo,Serie A,Arrivals,Giangiacomo Magnani,https://www.transfermarkt.com/giangiacomo-magnani/profil/spieler/310458,Centre-Back,22,Italy,Juventus,Serie A,5e+06,FALSE,,Summer,36,22,0,1784,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2018,2018,sassuolo,juventus,centre-back,juventus,sassuolo,4819,15.4249486703984,Italy,2017,0.321052631578947,0.321052631578947,4840,1,0
Italy,2018,Italy,sassuolo,ss lazio,SS Lazio,Serie A,Arrivals,Francesco Acerbi,https://www.transfermarkt.com/francesco-acerbi/profil/spieler/131075,Centre-Back,30,Italy,Sassuolo,Serie A,1.2e+07,FALSE,,Summer,50,50,3,4510,https://www.transfermarkt.com/lazio-rom/startseite/verein/398/saison_id/2018,2018,lazio,sassuolo,centre-back,sassuolo,lazio,4840,16.3004172910856,Italy,2017,0.410526315789474,0.410526315789474,4840,1,1
Italy,2018,Italy,fiorentina,ac milan,AC Milan,Serie A,Arrivals,Nikola Kalinić,https://www.transfermarkt.com/nikola-kalinic/profil/spieler/36371,Centre-Forward,30,Croatia,Fiorentina,Serie A,22500000,FALSE,,Summer,,,,,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2018,2018,ac milan,fiorentina,centre-forward,fiorentina,ac milan,4581,16.9290259116191,Italy,2017,0.484210526315789,0.484210526315789,4901,0,0
Italy,2018,Italy,sampdoria,as roma,AS Roma,Serie A,Arrivals,Patrik Schick,https://www.transfermarkt.com/patrik-schick/profil/spieler/242086,Centre-Forward,22,Czech Republic,Sampdoria,Serie A,4.2e+07,FALSE,,Summer,44,32,5,1745,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2018,2018,roma,sampdoria,centre-forward,sampdoria,roma,4901,17.5531802000572,Italy,2017,0.268421052631579,0.268421052631579,4901,0,1
Italy,2018,Italy,fiorentina,ac milan,AC Milan,Serie A,Arrivals,Nikola Kalinić,https://www.transfermarkt.com/nikola-kalinic/profil/spieler/36371,Centre-Forward,30,Croatia,Fiorentina,Serie A,22500000,FALSE,,Summer,,,,,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2018,2018,ac milan,fiorentina,centre-forward,fiorentina,ac milan,4581,16.9290259116191,Italy,2017,0.484210526315789,0.484210526315789,4903,0,0
Italy,2018,Italy,ac milan,torino fc,Torino FC,Serie A,Arrivals,M'Baye Niang,https://www.transfermarkt.com/mbaye-niang/profil/spieler/157501,Centre-Forward,23,Senegal,AC Milan,Serie A,1.2e+07,FALSE,,Summer,1,0,0,0,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2018,2018,torino,ac milan,centre-forward,ac milan,torino,4596,16.3004172910856,Italy,2017,0.694736842105263,0.694736842105263,4903,0,0
Italy,2018,Italy,sassuolo,bologna fc 1909,Bologna FC 1909,Serie A,Arrivals,Diego Falcinelli,https://www.transfermarkt.com/diego-falcinelli/profil/spieler/119115,Centre-Forward,27,Italy,Sassuolo,Serie A,7e+06,FALSE,,Summer,38,17,1,849,https://www.transfermarkt.com/fc-bologna/startseite/verein/1025/saison_id/2018,2018,bologna,sassuolo,centre-forward,sassuolo,bologna,4662,15.7614208498767,Italy,2017,0.221052631578947,0.221052631578947,4903,1,0
Italy,2018,Italy,fiorentina,us sassuolo,US Sassuolo,Serie A,Arrivals,Khouma Babacar,https://www.transfermarkt.com/khouma-babacar/profil/spieler/124902,Centre-Forward,25,Senegal,Fiorentina,Serie A,7e+06,FALSE,,Summer,39,31,7,1524,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2018,2018,sassuolo,fiorentina,centre-forward,fiorentina,sassuolo,4754,15.7614208498767,Italy,2017,0.484210526315789,0.484210526315789,4903,0,0
Italy,2018,Italy,sassuolo,as roma,AS Roma,Serie A,Arrivals,Grégoire Defrel,https://www.transfermarkt.com/gregoire-defrel/profil/spieler/163222,Centre-Forward,27,France,Sassuolo,Serie A,1.5e+07,FALSE,,Summer,0,0,0,0,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2018,2018,roma,sassuolo,centre-forward,sassuolo,roma,4903,16.5235608257332,Italy,2017,0.221052631578947,0.221052631578947,4903,0,1
Italy,2019,Italy,juventus,genoa cfc,Genoa CFC,Serie A,Arrivals,Stefano Sturaro,https://www.transfermarkt.com/stefano-sturaro/profil/spieler/167859,Central Midfield,26,Italy,Juventus,Serie A,16500000,FALSE,,Summer,20,18,1,1286,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/saison_id/2019,2019,genoa,juventus,central midfield,juventus,genoa,5243,16.6188709994769,Italy,2018,0.284210526315789,0.284210526315789,4934,1,0
Italy,2019,Italy,atalanta,ac milan,AC Milan,Serie A,Arrivals,Franck Kessié,https://www.transfermarkt.com/franck-kessie/profil/spieler/294808,Central Midfield,22,Cote d'Ivoire,Atalanta,Serie A,3.2e+07,FALSE,,Summer,41,38,4,3096,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2019,2019,ac milan,atalanta,central midfield,atalanta,ac milan,4934,17.281246492014,Italy,2018,0.905263157894737,0.905263157894737,4934,0,1
Italy,2019,Italy,atalanta,as roma,AS Roma,Serie A,Arrivals,Gianluca Mancini,https://www.transfermarkt.com/gianluca-mancini/profil/spieler/256448,Centre-Back,23,Italy,Atalanta,Serie A,0,TRUE,,Summer,44,41,1,3520,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2019,2019,roma,atalanta,centre-back,atalanta,roma,5047,0,Italy,2018,0.421052631578947,0.421052631578947,4942,1,0
Italy,2019,Italy,cagliari,us sassuolo,US Sassuolo,Serie A,Arrivals,Filippo Romagna,https://www.transfermarkt.com/filippo-romagna/profil/spieler/256678,Centre-Back,22,Italy,Cagliari,Serie A,0,TRUE,loan transfer,Summer,23,18,0,1476,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2019,2019,sassuolo,cagliari,centre-back,cagliari,sassuolo,5144,0,Italy,2018,0.942105263157895,0.942105263157895,4942,1,0
Italy,2019,Italy,genoa,hellas verona,Hellas Verona,Serie A,Arrivals,Koray Günter,https://www.transfermarkt.com/koray-gunter/profil/spieler/115763,Centre-Back,24,Germany,Genoa,Serie A,0,TRUE,loan transfer,Summer,37,33,0,2767,https://www.transfermarkt.com/hellas-verona/startseite/verein/276/saison_id/2019,2019,hellas verona,genoa,centre-back,genoa,hellas verona,5226,0,,,,0,4942,0,0
Italy,2019,Italy,juventus,genoa cfc,Genoa CFC,Serie A,Arrivals,Cristian Romero,https://www.transfermarkt.com/cristian-romero/profil/spieler/355915,Centre-Back,21,Argentina,Juventus,Serie A,0,TRUE,loan transfer,Summer,34,33,1,2880,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/saison_id/2019,2019,genoa,juventus,centre-back,juventus,genoa,5245,0,Italy,2018,0.0368421052631579,0.0368421052631579,4942,0,0
Italy,2019,Italy,sassuolo,genoa cfc,Genoa CFC,Serie A,Arrivals,Edoardo Goldaniga,https://www.transfermarkt.com/edoardo-goldaniga/profil/spieler/242940,Centre-Back,25,Italy,Sassuolo,Serie A,0,TRUE,loan transfer,Summer,36,14,1,903,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/saison_id/2019,2019,genoa,sassuolo,centre-back,sassuolo,genoa,5264,0,Italy,2018,0.91578947368421,0.91578947368421,4942,1,0
Italy,2019,Italy,inter,us sassuolo,US Sassuolo,Serie A,Arrivals,Andreaw Gravillon,https://www.transfermarkt.com/andreaw-gravillon/profil/spieler/395083,Centre-Back,21,Guadeloupe,Inter,Serie A,0,TRUE,,Summer,2,1,0,90,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2019,2019,sassuolo,inter,centre-back,inter,sassuolo,5329,0,Italy,2018,0.3,0.3,4942,0,0
Italy,2019,Italy,sassuolo,us lecce,US Lecce,Serie A,Arrivals,Cristian Dell'Orco,https://www.transfermarkt.com/cristian-dellorco/profil/spieler/240244,Centre-Back,25,Italy,Sassuolo,Serie A,0,TRUE,,Summer,31,16,0,1111,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2019,2019,lecce,sassuolo,centre-back,sassuolo,lecce,5393,0,Italy,2018,0.91578947368421,0.91578947368421,4942,1,0
Italy,2019,Italy,ac milan,genoa cfc,Genoa CFC,Serie A,Arrivals,Cristian Zapata,https://www.transfermarkt.com/cristian-zapata/profil/spieler/34344,Centre-Back,32,Colombia,AC Milan,Serie A,0,FALSE,,Summer,32,22,1,1860,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/saison_id/2019,2019,genoa,ac milan,centre-back,ac milan,genoa,4942,0,Italy,2018,0.442105263157895,0.442105263157895,4942,0,1
Italy,2019,Italy,atalanta,as roma,AS Roma,Serie A,Arrivals,Bryan Cristante,https://www.transfermarkt.com/bryan-cristante/profil/spieler/199248,Defensive Midfield,24,Italy,Atalanta,Serie A,30600000,FALSE,,Summer,33,33,1,2217,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2019,2019,roma,atalanta,defensive midfield,atalanta,roma,5046,17.2365105996023,Italy,2018,0.510526315789474,0.510526315789474,4950,1,0
Italy,2019,Italy,napoli,as roma,AS Roma,Serie A,Arrivals,Amadou Diawara,https://www.transfermarkt.com/amadou-diawara/profil/spieler/355501,Defensive Midfield,21,Guinea,Napoli,Serie A,2.1e+07,FALSE,,Summer,36,30,1,2137,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2019,2019,roma,napoli,defensive midfield,napoli,roma,5412,16.8600330433067,Italy,2018,0.2,0.2,4950,0,0
Italy,2019,Italy,ac milan,us sassuolo,US Sassuolo,Serie A,Arrivals,Manuel Locatelli,https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088,Defensive Midfield,21,Italy,AC Milan,Serie A,1.4e+07,FALSE,,Summer,38,34,0,2671,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2019,2019,sassuolo,ac milan,defensive midfield,ac milan,sassuolo,4950,16.4545679590081,Italy,2018,0.489473684210526,0.489473684210526,4950,1,1
Italy,2019,Italy,fiorentina,parma calcio 1913,Parma Calcio 1913,Serie A,Arrivals,Vincent Laurini,https://www.transfermarkt.com/vincent-laurini/profil/spieler/94936,Right-Back,30,France,Fiorentina,Serie A,440000,FALSE,,Summer,35,18,0,1129,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2019,2019,parma,fiorentina,right-back,fiorentina,parma,5208,12.9945322786191,,,,0,5011,0,0
Italy,2019,Italy,atalanta,hellas verona,Hellas Verona,Serie A,Arrivals,Alberto Almici,https://www.transfermarkt.com/alberto-almici/profil/spieler/163542,Right-Back,26,Italy,Atalanta,Serie A,5e+05,FALSE,,Summer,1,0,0,0,https://www.transfermarkt.com/hellas-verona/startseite/verein/276/saison_id/2019,2019,hellas verona,atalanta,right-back,atalanta,hellas verona,5011,13.1223653774023,,,,0,5011,1,1
Italy,2019,Italy,ac milan,us sassuolo,US Sassuolo,Serie A,Arrivals,Manuel Locatelli,https://www.transfermarkt.com/manuel-locatelli/profil/spieler/265088,Defensive Midfield,21,Italy,AC Milan,Serie A,1.4e+07,FALSE,,Summer,38,34,0,2671,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2019,2019,sassuolo,ac milan,defensive midfield,ac milan,sassuolo,4950,16.4545679590081,Italy,2018,0.7,0.7,5046,1,0
Italy,2019,Italy,napoli,as roma,AS Roma,Serie A,Arrivals,Amadou Diawara,https://www.transfermarkt.com/amadou-diawara/profil/spieler/355501,Defensive Midfield,21,Guinea,Napoli,Serie A,2.1e+07,FALSE,,Summer,36,30,1,2137,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2019,2019,roma,napoli,defensive midfield,napoli,roma,5412,16.8600330433067,Italy,2018,0.410526315789474,0.410526315789474,5046,0,0
Italy,2019,Italy,atalanta,as roma,AS Roma,Serie A,Arrivals,Bryan Cristante,https://www.transfermarkt.com/bryan-cristante/profil/spieler/199248,Defensive Midfield,24,Italy,Atalanta,Serie A,30600000,FALSE,,Summer,33,33,1,2217,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2019,2019,roma,atalanta,defensive midfield,atalanta,roma,5046,17.2365105996023,Italy,2018,0.642105263157895,0.642105263157895,5046,1,1
Italy,2019,Italy,sassuolo,inter milan,Inter Milan,Serie A,Arrivals,Matteo Politano,https://www.transfermarkt.com/matteo-politano/profil/spieler/165895,Right Winger,25,Italy,Sassuolo,Serie A,21100000,FALSE,,Summer,23,15,0,315,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2019,2019,inter,sassuolo,right winger,sassuolo,inter,5332,16.8647836458397,Italy,2018,0.831578947368421,0.831578947368421,5088,1,0
Italy,2019,Italy,juventus,bologna fc 1909,Bologna FC 1909,Serie A,Arrivals,Riccardo Orsolini,https://www.transfermarkt.com/riccardo-orsolini/profil/spieler/368482,Right Winger,22,Italy,Juventus,Serie A,1.5e+07,FALSE,,Summer,40,39,9,2873,https://www.transfermarkt.com/fc-bologna/startseite/verein/1025/saison_id/2019,2019,bologna,juventus,right winger,juventus,bologna,5088,16.5235608257332,Italy,2018,0.0210526315789473,0.0210526315789473,5088,1,1
Italy,2019,Italy,genoa,us lecce,US Lecce,Serie A,Arrivals,Luca Rossettini,https://www.transfermarkt.com/luca-rossettini/profil/spieler/60128,Centre-Back,34,Italy,Genoa,Serie A,5e+05,FALSE,,Summer,30,27,0,2352,https://www.transfermarkt.com/us-lecce/startseite/verein/1005/saison_id/2019,2019,lecce,genoa,centre-back,genoa,lecce,5248,13.1223653774023,Italy,2018,0.926315789473684,0.926315789473684,5102,1,0
Italy,2019,Italy,juventus,hellas verona,Hellas Verona,Serie A,Arrivals,Luca Marrone,https://www.transfermarkt.com/luca-marrone/profil/spieler/124769,Centre-Back,29,Italy,Juventus,Serie A,450000,FALSE,,Summer,2,0,0,0,https://www.transfermarkt.com/hellas-verona/startseite/verein/276/saison_id/2019,2019,hellas verona,juventus,centre-back,juventus,hellas verona,5276,13.0170050839663,Italy,2018,0.0210526315789473,0.0210526315789473,5102,1,0
Italy,2019,Italy,udinese,bologna fc 1909,Bologna FC 1909,Serie A,Arrivals,Danilo,https://www.transfermarkt.com/danilo/profil/spieler/32816,Centre-Back,35,Brazil,Udinese,Serie A,415000,FALSE,,Summer,35,31,2,2732,https://www.transfermarkt.com/fc-bologna/startseite/verein/1025/saison_id/2019,2019,bologna,udinese,centre-back,udinese,bologna,5102,12.9360362088485,Italy,2018,0.973684210526316,0.973684210526316,5102,0,1
Italy,2019,Italy,genoa,inter milan,Inter Milan,Serie A,Arrivals,Eddie Salcedo,https://www.transfermarkt.com/eddie-salcedo/profil/spieler/459661,Centre-Forward,17,Italy,Genoa,Serie A,1e+07,FALSE,,Summer,,,,,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2019,2019,inter,genoa,centre-forward,genoa,inter,5229,16.1180957509583,Italy,2018,0.942105263157895,0.942105263157895,5126,1,0
Italy,2019,Italy,juventus,genoa cfc,Genoa CFC,Serie A,Arrivals,Andrea Favilli,https://www.transfermarkt.com/andrea-favilli/profil/spieler/340151,Centre-Forward,22,Italy,Juventus,Serie A,1.2e+07,FALSE,,Summer,36,22,1,789,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/saison_id/2019,2019,genoa,juventus,centre-forward,juventus,genoa,5244,16.3004172910856,Italy,2018,0.0157894736842106,0.0157894736842106,5126,1,0
Italy,2019,Italy,inter,parma calcio 1913,Parma Calcio 1913,Serie A,Arrivals,Andrea Adorante,https://www.transfermarkt.com/andrea-adorante/profil/spieler/364206,Centre-Forward,19,Italy,Inter,Serie A,4e+06,FALSE,,Summer,10,1,0,72,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2019,2019,parma,inter,centre-forward,inter,parma,5315,15.2018051690841,Italy,2018,0.247368421052632,0.247368421052632,5126,1,0
Italy,2019,Italy,juventus,cagliari calcio,Cagliari Calcio,Serie A,Arrivals,Alberto Cerri,https://www.transfermarkt.com/alberto-cerri/profil/spieler/197751,Centre-Forward,23,Italy,Juventus,Serie A,9e+06,FALSE,,Summer,23,13,2,411,https://www.transfermarkt.com/cagliari-calcio/startseite/verein/1390/saison_id/2019,2019,cagliari,juventus,centre-forward,juventus,cagliari,5126,16.0127352464116,Italy,2018,0.0157894736842106,0.0157894736842106,5126,1,1
Italy,2019,Italy,atalanta,hellas verona,Hellas Verona,Serie A,Arrivals,Alberto Almici,https://www.transfermarkt.com/alberto-almici/profil/spieler/163542,Right-Back,26,Italy,Atalanta,Serie A,5e+05,FALSE,,Summer,1,0,0,0,https://www.transfermarkt.com/hellas-verona/startseite/verein/276/saison_id/2019,2019,hellas verona,atalanta,right-back,atalanta,hellas verona,5011,13.1223653774023,Italy,2018,0.131578947368421,0.131578947368421,5208,1,0
Italy,2019,Italy,fiorentina,parma calcio 1913,Parma Calcio 1913,Serie A,Arrivals,Vincent Laurini,https://www.transfermarkt.com/vincent-laurini/profil/spieler/94936,Right-Back,30,France,Fiorentina,Serie A,440000,FALSE,,Summer,35,18,0,1129,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2019,2019,parma,fiorentina,right-back,fiorentina,parma,5208,12.9945322786191,Italy,2018,0.705263157894737,0.705263157894737,5208,0,1
Italy,2019,Italy,napoli,us sassuolo,US Sassuolo,Serie A,Arrivals,Vlad Chiricheș,https://www.transfermarkt.com/vlad-chiriches/profil/spieler/123261,Defensive Midfield,29,Romania,Napoli,Serie A,0,TRUE,loan transfer,Summer,14,9,0,709,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2019,2019,sassuolo,napoli,defensive midfield,napoli,sassuolo,5416,0,,,,0,5224,0,0
Italy,2019,Italy,genoa,hellas verona,Hellas Verona,Serie A,Arrivals,Miguel Veloso,https://www.transfermarkt.com/miguel-veloso/profil/spieler/43848,Defensive Midfield,33,Portugal,Genoa,Serie A,0,FALSE,,Summer,35,35,3,2937,https://www.transfermarkt.com/hellas-verona/startseite/verein/276/saison_id/2019,2019,hellas verona,genoa,defensive midfield,genoa,hellas verona,5224,0,,,,0,5224,0,1
Italy,2019,Italy,inter,genoa cfc,Genoa CFC,Serie A,Arrivals,Ionuț Radu,https://www.transfermarkt.com/ionut-radu/profil/spieler/303657,Goalkeeper,22,Romania,Inter,Serie A,8e+06,FALSE,,Summer,24,19,0,1740,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/saison_id/2019,2019,genoa,inter,goalkeeper,inter,genoa,5232,15.8949522246441,,,,0,5228,0,0
Italy,2019,Italy,parma,inter milan,Inter Milan,Serie A,Arrivals,Gabriel Brazão,https://www.transfermarkt.com/gabriel-brazao/profil/spieler/371247,Goalkeeper,18,Brazil,Parma,Serie A,6300000,FALSE,,Summer,,,,,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2019,2019,inter,parma,goalkeeper,parma,inter,5318,15.6560603500919,Italy,2018,0.163157894736842,0.163157894736842,5228,0,0
Italy,2019,Italy,udinese,ssc napoli,SSC Napoli,Serie A,Arrivals,Alex Meret,https://www.transfermarkt.com/alex-meret/profil/spieler/240414,Goalkeeper,22,Italy,Udinese,Serie A,2.6e+07,FALSE,,Summer,49,29,0,2580,https://www.transfermarkt.com/ssc-neapel/startseite/verein/6195/saison_id/2019,2019,napoli,udinese,goalkeeper,udinese,napoli,5424,17.0736071344473,Italy,2018,0.294736842105263,0.294736842105263,5228,1,0
Italy,2019,Italy,genoa,inter milan,Inter Milan,Serie A,Arrivals,Ionuț Radu,https://www.transfermarkt.com/ionut-radu/profil/spieler/303657,Goalkeeper,22,Romania,Genoa,Serie A,11500000,FALSE,,Summer,,,,,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2019,2019,inter,genoa,goalkeeper,genoa,inter,5228,16.25785768029,Italy,2018,0.3,0.3,5228,0,1
Italy,2019,Italy,juventus,cagliari calcio,Cagliari Calcio,Serie A,Arrivals,Alberto Cerri,https://www.transfermarkt.com/alberto-cerri/profil/spieler/197751,Centre-Forward,23,Italy,Juventus,Serie A,9e+06,FALSE,,Summer,23,13,2,411,https://www.transfermarkt.com/cagliari-calcio/startseite/verein/1390/saison_id/2019,2019,cagliari,juventus,centre-forward,juventus,cagliari,5126,16.0127352464116,Italy,2018,0.342105263157895,0.342105263157895,5229,1,0
Italy,2019,Italy,juventus,genoa cfc,Genoa CFC,Serie A,Arrivals,Andrea Favilli,https://www.transfermarkt.com/andrea-favilli/profil/spieler/340151,Centre-Forward,22,Italy,Juventus,Serie A,1.2e+07,FALSE,,Summer,36,22,1,789,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/saison_id/2019,2019,genoa,juventus,centre-forward,juventus,genoa,5244,16.3004172910856,Italy,2018,0.342105263157895,0.342105263157895,5229,1,0
Italy,2019,Italy,inter,parma calcio 1913,Parma Calcio 1913,Serie A,Arrivals,Andrea Adorante,https://www.transfermarkt.com/andrea-adorante/profil/spieler/364206,Centre-Forward,19,Italy,Inter,Serie A,4e+06,FALSE,,Summer,10,1,0,72,https://www.transfermarkt.com/parma-calcio-1913/startseite/verein/130/saison_id/2019,2019,parma,inter,centre-forward,inter,parma,5315,15.2018051690841,,,,0,5229,1,0
Italy,2019,Italy,genoa,inter milan,Inter Milan,Serie A,Arrivals,Eddie Salcedo,https://www.transfermarkt.com/eddie-salcedo/profil/spieler/459661,Centre-Forward,17,Italy,Genoa,Serie A,1e+07,FALSE,,Summer,,,,,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2019,2019,inter,genoa,centre-forward,genoa,inter,5229,16.1180957509583,Italy,2018,0.3,0.3,5229,1,1
Italy,2019,Italy,genoa,inter milan,Inter Milan,Serie A,Arrivals,Ionuț Radu,https://www.transfermarkt.com/ionut-radu/profil/spieler/303657,Goalkeeper,22,Romania,Genoa,Serie A,11500000,FALSE,,Summer,,,,,https://www.transfermarkt.com/inter-mailand/startseite/verein/46/saison_id/2019,2019,inter,genoa,goalkeeper,genoa,inter,5228,16.25785768029,,,,0,5232,0,0
